EEKU,,Kihnu Airfield,Small airport,Saareküla,Estonia,
EFIK,,Kiikala Airport,Small airport,,Finland,
LYKI,,Kikinda Airfield,Small airport,Kikinda,Serbia,
EPKI,,Kikity,Small airport,,Poland,
EIKH,,Kildare Aerodrome,Small airport,Kilrush,Ireland,
EIKK,KKY,Kilkenny Airport,Small airport,Kilkenny,Ireland,
UUEI,,Kimry Airport,Small airport,Kimry,Russia,
EDNK,,Kirchdorf/Inn Airport,Small airport,Kirchdorf am Inn,Germany,
LOLK,,Kirchheim Airport,Small airport,Ried,Austria,
EGZF,,Kirkbride Airfield,Small airport,Kirkbride,United Kingdom,
BIKL,,Kirkjubæjarklaustur Airport,Small airport,Kirkjubæjarklaustur,Iceland,
UKKG,KGO,Kirovograd Airport,Small airport,Kirovograd,Ukraine,
ULMK,KVK,Kirovsk-Apatity Airport,Small airport,Apatity,Russia,
LHKI,,Kiskőrös-Akasztó,Small airport,Kiskőrös,Hungary,
LHKH,,Kiskunfélegyháza Airport,Small airport,Kiskunfélegyháza,Hungary,
LHKF,,Kiskunhalas-Füzespuszta,Small airport,Kiskunhalas,Hungary,
LHKK,,Kiskunlacháza-airport,Small airport,Budapest,Hungary,
LGKC,KIT,Kithira Airport,Small airport,Kithira Island,Greece,
EFRV,,Kiuruvesi Airport,Small airport,,Finland,
EFKV,,Kivijärvi Airport,Small airport,,Finland,
ENKJ,,Kjeller Airport,Small airport,Kjeller,Norway,
LKKL,,Kladno Airport,Small airport,Kladno,Czechia,
EYKL,KLJ,Klaipėda Airport,Small airport,Klaipėda,Lithuania,
LKKT,,Klatovy Airport,Small airport,Klatovy,Czechia,
EDOM,,Klein Mühlingen Airport,Small airport,Calbe,Germany,
EDCL,,Klietz/Scharlibbe Airport,Small airport,Scharlibbe,Germany,
UUBT,TYA,Klokovo Airfield,Small airport,Tula,Russia,
EDRK,,Koblenz-Winningen Airfield,Small airport,Koblenz,Germany,
LKKO,,Kolín Airport,Small airport,Kolín,Czechia,
EPKG,,Kołobrzeg-Bagicz,Small airport,,Poland,
EKKS,,Kongsted Svæveflyveplads Glider,Small airport,Faxe,Denmark,
EPZK,,Konopnica,Small airport,Konopnica,Poland,
UKBF,,Konotop Air Base,Small airport,Konotop,Ukraine,
BIKP,OPA,Kópasker Airport,Small airport,Kópasker,Iceland,
ESVQ,,Köping Airport,Small airport,Köping,Sweden,
EDGK,,Korbach Airport,Small airport,Korbach,Germany,
LAKO,,Korçë Northwest Airport,Small airport,Korçë,Albania,
ULSK,,Korpikyulya Airfield,Small airport,Gatchina,Russia,
EKKO,,Korsør Airport,Small airport,Korsør,Denmark,
EKMN,,Kostervig Mon Airport,Small airport,Koster,Denmark,
EPKZ,OSZ,Koszalin Zegrze Pomorskie Air Base,Small airport,Zegrze Pomorskie,Poland,
EDCK,KOQ,Köthen Airport,Small airport,Köthen,Germany,
LYKA,,Kraljevo Brege,Small airport,Kraljevo,Serbia,
UKCK,KRQ,Kramatorsk Airport,Small airport,Kramatorsk,Ukraine,
UHAR,,Krasneno Airport,Small airport,Krasneno,Russia,
UNCN,,Krasnoozyorsk Airport,Small airport,Krasnoozyorskoye,Russia,
USDP,KKQ,Krasnoselkup Airport,Small airport,Krasnoselkup,Russia,
ULMX,,Krasnoshchelye Airport,Small airport,Krasnoshchelye,Russia,
UNAT,,Krasnoturansk Airport,Small airport,Krasnoturansk,Russia,
UWSK,,Krasny Kut Airport,Small airport,Krasny Kut,Russia,
EPKL,,Krasocin Field,Small airport,,Poland,
EDLK,,Krefeld-Egelsberg Airport,Small airport,Krefeld,Germany,
LOAG,,Krems Airport,Small airport,Krems,Austria,
LKKA,,Křižanov Airport,Small airport,Křižanov,Czechia,
LKKC,,Kříženec Planá Airport,Small airport,Planá,Czechia,
LKKR,,Krnov Airport,Small airport,Krnov,Czechia,
BIKJ,,Kroksfjard-Arnes Airport,Small airport,Kroksfjard-arnes,Iceland,
BIHV,HVM,Krókstaðarmelar Airport,Small airport,Hvammstangi,Iceland,
LKKM,,Kroměříž Airport,Small airport,Kroměříž,Czechia,
EPKR,,Krosno Airport,Small airport,Krosno,Poland,
EKPB,,Kruså-Padborg Airport,Small airport,Kruså / Padborg,Denmark,
EFKH,,Kuhmo Airport,Small airport,,Finland,
EDXZ,,Kührstedt-Bederkesa Airport,Small airport,Kührstedt,Germany,
UEBK,,Kular Airport,Small airport,Kular,Russia,
EDQK,,Kulmbach Airport,Small airport,Kulmbach,Germany,
EFKG,,Kumlinge Airport,Small airport,,Finland,
LHKM,,Kunmadaras Air Base,Small airport,Kunmadaras,Hungary,
USUK,,Kurtamysh Airport,Small airport,Kurtamysh,Russia,
ULSI,,Kusino Airfield,Small airport,Kusino,Russia,
ULSO,,Kuznetsovo Airfield,Small airport,Rozhdestveno,Russia,
UWOH,,Kvarkeno,Small airport,Kvarkeno,Russia,
LKKY,,Kyjov Airfield,Small airport,Kyjov,Czechia,
EFKY,,Kymi Airport,Small airport,Peippola,Finland,
EDBK,,Kyritz Airport,Small airport,Kyritz,Germany,
EYVK,,Kyviškes Airfield,Small airport,Kyviškes,Lithuania,
LFOL,,L'aigle St Michel Airport,Small airport,Chalons,France,
LIAP,QAQ,L'Aquila–Preturo Airport,Small airport,L'Aquila,Italy,
LEAX,,La Axarquía-Leoni Benabu Airport,Small airport,Málaga,Spain,
LELA,,La Calderera Airport,Small airport,Valdepeñas,Spain,
LECD,,La Cerdanya Airport,Small airport,Alp,Spain,
LSGP,,La Côte Airport,Small airport,La Côte,Switzerland,
LFFQ,,La Ferté Alais Airfield,Small airport,,France,
LFFG,,La Ferté Gaucher Airfield,Small airport,,France,
LFAL,,La Flèche Thorée Les Pins Airport,Small airport,La Flèche,France,
GCGM,GMZ,La Gomera Airport,Small airport,Alajero,La Gomera Island,Spain
LFTN,,La Grand'combe Airport,Small airport,Hyeres,France,
LEJU,,La Juliana Airport,Small airport,Sevilla,Spain,
LEMX,,La Mancha-Toledo Airport,Small airport,Toledo,Spain,
LFTZ,LTT,La Môle Airport,Small airport,La Môle,France,
LEMR,,La Morgal Airport,Small airport,Oviedo,Spain,
LECA,,La Nava - Corral De Ayllón Airfield,Small airport,Corral de Ayllón,Spain,
LEIZ,,La Perdiz - Torre De Juan Abad Airport,Small airport,Torre de Juan Abad,Spain,
LFDR,,La Réole Floudes Airport,Small airport,Rochefort,France,
LFKP,,La Tour Du Pin Airfield,Small airport,,France,
EDRL,,Lachen-Speyerdorf Airport,Small airport,Neustadt an der Weinstraße,Germany,
EDFJ,,Lager Hammelburg Airport,Small airport,Hammelburg,Germany,
LPLG,,Lagos Airfield ULM,Small airport,Lagos,Portugal,
EFLA,QLF,Lahti Vesivehmaa Airport,Small airport,,Finland,
EDPJ,,Laichingen Airport,Small airport,Laichingen,Germany,
UEBG,,Lake Khaiyr Airport,Small airport,Khayyr,Russia,
UHAL,,Lamutskoye Airport,Small airport,Lamutskoye,Russia,
EDML,,Landshut Airport,Small airport,Landshut,Germany,
ESML,,Landskrona Airport,Small airport,Landskrona,Sweden,
EVLI,,Langaci-Limbaži Airport,Small airport,Limbaži,Latvia,
EDEL,,Langenlonsheim Airport,Small airport,Langenlonsheim,Germany,
LSPL,,Langenthal Airport,Small airport,,Switzerland,
EDWL,LGO,Langeoog Airport,Small airport,Langeoog,Germany,
EDOH,,Langhennersdorf Airport,Small airport,Freiberg,Germany,
LOIK,,Langkampfen Airport,Small airport,Kufstein,Austria,
LFHL,,Langogne - Lespéron Airport,Small airport,Verdun,France,
LFSU,,Langres Rolampont Airport,Small airport,Strasbourg,France,
LFAF,,Laon - Chambry Airfield,Small airport,Laon,France,
LFHX,,Lapalisse - Périgny Airport,Small airport,Villefranche,France,
EFLL,,Lapinlahti Airport,Small airport,Lammake,Finland,
LGLR,LRA,Larisa Airport,Small airport,Larisa,Greece,
EGKH,,Lashenden (Headcorn) Airfield,Small airport,Maidstone,United Kingdom,
EPJL,,Laszki Field,Small airport,,Poland,
EDBL,,Laucha Airport,Small airport,Laucha an der Unstrut,Germany,
EDHU,,Lauenbrück Airport,Small airport,Lauenbrück,Germany,
EDQI,,Lauf-Lillinghof Airport,Small airport,Lauf an der Pegnitz,Germany,
LSGL,QLS,Lausanne-Blécherette Airport,Small airport,Lausanne,Switzerland,
EDFT,,Lauterbach Airport,Small airport,Lauterbach,Germany,
UHML,,Lavrentiya Airport,Small airport,Lavrentiya,Russia,
ESSH,,Laxå Airport,Small airport,Laxå,Sweden,
EKLS,BYR,Læsø Airport,Small airport,Læsø,Denmark,
LFEL,,Le Blanc Airport,Small airport,Pontivy,France,
LFOY,,Le Havre St Romain Airport,Small airport,Laval,France,
LFNZ,,Le Mazet De Romanin Airfield,Small airport,,France,
LFPP,,Le Plessis Belleville Airport,Small airport,Paris,France,
LINL,,Lecce-San Cataldo Airport,Small airport,Lecce,Italy,
EDXK,,Leck Airport,Small airport,Leck,Germany,
EGNP,,Leeds Heliport,Small airport,,United Kingdom,
EDWF,,Leer-Papenburg Airport,Small airport,Leer,Germany,
LIDL,,Legnago Airport,Small airport,Legnago,Italy,
EPLE,,Legnica Airport,Small airport,,Poland,
EGBG,,Leicester Airport,Small airport,Leicester,United Kingdom,
ESOL,,Lemstanas Airport,Small airport,Storvik,Sweden,
EKLV,,Lemvig Airport,Small airport,Lemvig,Denmark,
EELM,,Lennundusmuuseum,Small airport,Tartu,Estonia,
EEKI,,lennuväli,Small airport,Karksi,Estonia,
LFQL,,Lens Benifontaine Airport,Small airport,Cambrai,France,
EBLE,,Leopoldsburg Airfield,Small airport,Leopoldsburg,Belgium,
LGLE,LRS,Leros Airport,Small airport,Leros Island,Greece,
EGET,LWK,Lerwick / Tingwall Airport,Small airport,Lerwick,United Kingdom,
LFXU,,Les Mureaux Airport,Small airport,St Pierre I,France,
LFOO,LSO,Les Sables-d'Olonne Talmont Airport,Small airport,Les Sables-d'Olonne,France,
LJBL,,Lesce-Bled Airport,Small airport,Bled,Slovenia,
ULAL,LDG,Leshukonskoye Airport,Small airport,Leshukonskoye,Russia,
LB33,,Leskovo Airport,Small airport,Leskovo,Bulgaria,
LBLS,,Lesnovo Airport,Small airport,Lesnovo,Bulgaria,
LFDU,,Lesparre St Laurent Medoc Airport,Small airport,Rochefort,France,
LFOM,,Lessay Airport,Small airport,Chalons,France,
EPLS,,Leszno Strzyzewi Airport,Small airport,Leszno,Poland,
LJCL,,Letališče Celje,Small airport,Celje,Slovenia,
LKVP,,Letiště Velké Poříčí,Small airport,Velke Porici,Czechia,
LKVM,,Letiště Vysoké Mýto,Small airport,Vysoké Mýto,Czechia,
LKPL,,Letkov Airport,Small airport,Letkov,Czechia,
LKLT,,Letňany Airport,Small airport,Letňany,Czechia,
ULBZ,,Letnyaya Zolotitsa Airport,Small airport,Letnyaya Zolotitsa,Russia,
EILT,LTR,Letterkenny Airport,Small airport,Letterkenny,Ireland,
EDNL,,Leutkirch-Unterzeil Airport,Small airport,Leutkirch,Germany,
EDKL,,Leverkusen Airport,Small airport,Leverkusen,Germany,
LFMZ,,Lézignan-Corbières Airfield,Small airport,Lézignan-Corbières,France,
LKLB,,Liberec Airport,Small airport,Liberec,Czechia,
EDQL,,Lichtenfels Airport,Small airport,Lichtenfels,Germany,
UMDD,,Lida Air Base,Small airport,Lida,Belarus,
ESGL,LDK,Lidköping-Hovby Airport,Small airport,Lidköping,Sweden,
EFLN,,Lieksa Nurmes Airport,Small airport,,Finland,
EVGA,,Lielvarde Air Base,Small airport,Lielvarde,Latvia,
EBLN,,Liernu ULM,Small airport,Eghezée,Belgium,
LFQO,,Lille/Marcq-en-Baroeul Airport,Small airport,Besancon,France,
LELT,,Lillo Airport,Small airport,Lillo,Spain,
UKOE,,Liman Airfield,Small airport,Odessa,Ukraine,
LGLM,LXS,Limnos Airport,Small airport,Limnos Island,Greece,
EKHO,,Lindtorp Airport,Small airport,Holstebro,Denmark,
EDRI,,Linkenheim Airport,Small airport,Linkenheim,Germany,
LOLO,,Linz-Ost Airport,Small airport,Linz,Austria,
UMMI,,Lipki Air Base,Small airport,,Belarus,
LHLI,,Lipót,Small airport,,Hungary,
ENLI,FAN,Lista Airport,Small airport,Farsund,Norway,
EGMJ,,Little Gransden Airfield,Small airport,St. Neot's,United Kingdom,
LQLV,,Livno Brda Bosni Airport,Small airport,Livno,Bosnia and Herzegovina,
ESUL,,Ljusdal Airport,Small airport,Ljusdal,Sweden,
EGFD,,Llanbedr Airport,Small airport,Llanbedr,United Kingdom,
LSZL,ZJI,Locarno Airport,Small airport,Locarno,Switzerland,
LSML,,Lodrino Air Base,Small airport,Lodrino,Switzerland,
LFPL,,Lognes Emerainville Airport,Small airport,Paris,France,
LERJ,RJL,Logroño-Agoncillo Airport,Small airport,Logroño,Spain,
LSZT,,Lommis Airfield,Small airport,Lommis,Switzerland,
EGBL,,Long Marston Airfield,Small airport,Long Marston,United Kingdom,
LFGS,,Longuyon Villette Airfield,Small airport,,France,
LFGL,,Lons Le Saulnier Courlaoux Airfield,Small airport,,France,
ULBL,,Lopshenga Airport,Small airport,Lopshenga,Russia,
LEMP,,Los Martínez Del Puerto Airport,Small airport,Murcia,Spain,
LEPZ,,Los Pozuelos De Calatrava Airport,Small airport,Los Pozuelos De Calatrava,Spain,
LDLO,LSZ,Lošinj Island Airport,Small airport,Lošinj,Croatia,
EPKO,,Lotnisko Korne,Small airport,Korne,Poland,
EPMG,,Lotnisko Mrągowo,Small airport,Mrągowo,Poland,
EPOD,,Lotnisko Olsztyn-Dajtki,Small airport,Olsztyn,Poland,
LFDL,,Loudun Airport,Small airport,Pamiers,France,
ULML,,Lovozero Airport,Small airport,Lovozero,Russia,
EPLU,,Lubin Airport,Small airport,,Poland,
EPLR,,Lublin Radwiec Airfield,Small airport,,Poland,
LIQL,LCV,Lucca-Tassignano Airport,Small airport,Lucca,Italy,
LZLU,LUE,Lučenec Airport,Small airport,Lučenec,Slovakia,
EDHC,,Lüchow-Rehbeck Airport,Small airport,Lüchow,Germany,
LDZL,,Lučko Airport,Small airport,Zagreb,Croatia,
ESSG,,Ludvika Airport,Small airport,Ludvika,Sweden,
LIDG,,Lugo Di Romagna Airport,Small airport,Lugo,Italy,
ENLU,,Lunde Nome Airfield,Small airport,Lunde Nome,Norway,
EGZV,,Lundy Island Airfield,Small airport,,United Kingdom,
EDHG,,Lüneburg Airport,Small airport,Lüneburg,Germany,
LFQC,,Lunéville-Croismare Airport,Small airport,Lunéville/Croismare,France,
LFJU,,Lurcy-Lévis Airport,Small airport,Lurcy-Lévis,France,
EDOJ,,Lüsse Airport,Small airport,Lüsse,Germany,
UKLC,UCK,Lutsk Airport,Small airport,Lutsk,Ukraine,
LSZO,,Luzern-Beromunster Airport,Small airport,Lucerne,Switzerland,
EELU,,Lyckholm Airport,Small airport,Saare,Estonia,
LFKL,,Lyon Brindas Airport,Small airport,,France,
LFHJ,,Lyon Corbas Airport,Small airport,Verdun,France,
EPLN,,Łańsk / Gryźliny Airport,Small airport,Olsztynek,Poland,
LEJO,,Madrigalejo Del Monte Airport,Small airport,Madrigalejo Del Monte,Spain,
LEMF,,Mafé - Gibraleón Airport,Small airport,Gibraleón,Spain,
UHBI,GDG,Magdagachi Airport,Small airport,Magdagachi,Russia,
EBML,,Maillen Ulmodrome,Small airport,Assesse,Belgium,
EDFU,,Mainbullau Airport,Small airport,Miltenberg,Germany,
LHMR,,Maklár Airfield,Small airport,Eger,Hungary,
LZPT,,Male Bielice,Small airport,Partizánske,Slovakia,
EVMP,,Mālpils lidlauks,Small airport,Mālpils,Latvia,
LEMS,,Manresa Airport,Small airport,Manresa,Spain,
LFFC,,Mantes Chérence Airfield,Small airport,,France,
EFMN,,Mäntsälä Airport,Small airport,Mäntsälä,Finland,
ULSM,,Manushkino Airfield,Small airport,Manushkino,Russia,
LGKN,,Marathon Kotroni Air Base,Small airport,Marathon,Greece,
EDFN,,Marburg-Schönstadt Airport,Small airport,Marburg,Germany,
LFJI,,Marennes Le Bournet Airport,Small airport,Moulins,France,
LKMR,MKA,Mariánské Lázně Airport,Small airport,Mariánské Lázně,Czechia,
LOGM,,Mariazell Airport,Small airport,Mariazell,Austria,
LBMA,,Maritsa Airfield,Small airport,Maritsa,Bulgaria,
LGRD,,Maritsa Airport,Small airport,Rodes Island,Greece,
UHMO,KVM,Markovo Airport,Small airport,Markovo,Russia,
EDLM,,Marl-Loemühle Airfield,Small airport,Marl,Germany,
LFDM,,Marmande-Virazeil Airport,Small airport,Marmande/Virazeil,France,
EGSI,,Marshland Airfield,Small airport,Wisbech,United Kingdom,
LZMA,,Martin,Small airport,Martin,Slovakia,
EFMP,,Martiniiskonpalo Airport,Small airport,,Finland,
LFYK,,Marville Montmédy Airfield,Small airport,,France,
LILQ,,Massa Cinquale Airport,Small airport,Marina Di Massa (MS),Italy,
EBMG,,Matagne-la-Petite Ulmodrome,Small airport,Doische,Belgium,
LETC,,Matilla De Los Caños Airport,Small airport,Valladolid,Spain,
LHMP,,Matkópuszta Airfield,Small airport,Matkópuszta,Hungary,
LFJB,,Mauléon Airport,Small airport,Mauléon,France,
LOSM,,Mauterndorf Airport,Small airport,Mauterndorf,Austria,
LOKM,,Mayerhofen Airport,Small airport,Mayerhofen,Austria,
URKM,,Maykop Airport,Small airport,Maykop,Russia,
EGHB,,Maypole Airfield,Small airport,Maypole,United Kingdom,
LFPE,,Meaux Esbly Airport,Small airport,Creil,France,
LKCM,,Medlánky Airfield,Small airport,Medlánky,Czechia,
LDPM,,Medulin Campanoz Airport,Small airport,Medulin,Croatia,
LGMG,,Megara Airport,Small airport,Megara,Greece,
LFHM,MVV,Megève Airport,Small airport,Verdun,France,
EDKZ,,Meinerzhagen Airport,Small airport,Meinerzhagen,Germany,
LSMM,,Meiringen Airport,Small airport,,Switzerland,
BIMN,,Melanes Airport,Small airport,Melanes,Iceland,
BIMM,,Melgerðismelar Airport,Small airport,Melgerðismelar,Iceland,
ESUI,,Mellansel Airport,Small airport,Mellansel,Sweden,
EDXG,,Melle-Grönegau Airport,Small airport,Melle,Germany,
EBMB,,Melsbroek Air Base,Small airport,Melsbroek (Steenokkerzeel),Belgium,
EDTM,,Mengen-Hohentengen Airport,Small airport,Mengen,Germany,
EFME,,Menkijarvi Airport,Small airport,,Finland,
UWKP,,Menzelinsk Airport,Small airport,Menzelinsk,Russia,
ETWM,,Meppen Air Base,Small airport,,Germany,
LFKX,MFX,Méribel Altiport,Small airport,,France,
EGDW,,Merryfield RNAS Air Base,Small airport,Ilminster,United Kingdom,
EDAM,,Merseburg Airport,Small airport,Merseburg,Germany,
EDKM,,Meschede-Schüren Airport,Small airport,Meschede,Germany,
UGMS,,Mestia Queen Tamar Airport,Small airport,Mestia,Georgia,
ULAE,,Mezen Airport,Small airport,Mezen,Russia,
LOLM,,Micheldorf Airport,Small airport,Micheldorf,Austria,
EDFO,,Michelstadt/Odenwald Airport,Small airport,Michelstadt,Germany,
EHMZ,,Midden-Zeeland Airport,Small airport,Middelburg,Netherlands,
EGVP,,Middle Wallop Airfield,Small airport,Middle Wallop,United Kingdom,
EPML,,Mielec Airport,Small airport,,Poland,
LKMI,,Mikulovice Airport,Small airport,Mikulovice,Czechia,
LIMB,,Milano-Bresso Airfield,Small airport,Milano,Italy,
EPMX,,Milewo,Small airport,Milewo,Poland,
EGEX,,Milfield Glider Field,Small airport,,United Kingdom,
LFCM,,Millau-Larzac Airfield,Small airport,Millau/Larzac,France,
LGML,MLO,Milos Airport,Small airport,Milos Island,Greece,
LFCZ,,Mimizan Airport,Small airport,Mimizan,France,
EDMN,,Mindelheim-Mattsies Airfield,Small airport,Mindelheim,Germany,
UMLI,,Minsk Machulishchy Airport,Small airport,Minsk,Belarus,
LPMI,,Mirandela Airfield,Small airport,Mirandela,Portugal,
EPMR,,Mirosławice Private Airport,Small airport,Sobótka,Poland,
LHMC,MCQ,Miskolc Airport,Small airport,Miskolc,Hungary,
LKMB,,Mladá Boleslav Airport,Small airport,Mladá Boleslav,Czechia,
LKMH,,Mnichovo Hradiště Airport,Small airport,Mnichovo Hradiště,Czechia,
ESMU,,Möckeln Airport,Small airport,Älmhult,Sweden,
LIPM,,Modena-Marzaglia Airport,Small airport,Modena,Italy,
LPMU,,Mogadouro Airfield,Small airport,Mogadouro,Portugal,
ESUM,,Mohed Airport,Small airport,Mohed,Sweden,
EYMO,,Molėtai Airport,Small airport,Molėtai,Lithuania,
LFNQ,,Mont Louis La Quillane Airfield,Small airport,,France,
LFNC,SCP,Mont-Dauphin - St-Crépin Airport,Small airport,Mende,France,
LFMG,,Montagne Noire Airport,Small airport,Cannes,France,
LFFW,,Montaigu St Georges Airfield,Small airport,,France,
LBMO,,Montana,Small airport,,Bulgaria,
LFEM,,Montargis Vimory Airport,Small airport,Pontivy,France,
LFGM,,Montceau Les Mines Airfield,Small airport,,France,
LFAR,,Montdidier Airfield,Small airport,,France,
LFLQ,,Montélimar - Ancône Airport,Small airport,Annecy,France,
LFDC,,Montendre Marcillac Airport,Small airport,Royan,France,
LFLT,,Montluçon-Domérat Airport,Small airport,Montluçon/Domérat,France,
LFNG,,Montpellier Candillargues Airport,Small airport,Mende,France,
LSTR,,Montricher Airport,Small airport,,Switzerland,
EBMO,,Moorsele Airfield,Small airport,Moorsele,Belgium,
EDPI,,Moosburg auf der Kippe,Small airport,,Germany,
LETE,,Morante Airport,Small airport,Badajoz,Spain,
LPMO,,Morargil Airfield,Small airport,Montargil,Portugal,
LYKV,,Morava Airport,Small airport,Kraljevo,Serbia,
LKMK,,Moravská Třebová Airport,Small airport,Moravská Třebová,Czechia,
LFHI,,Morestel Airport,Small airport,Verdun,France,
LFPU,,Moret Episy Airport,Small airport,Pontoise,France,
URRM,,Morozovsk Air Base,Small airport,Morozovsk,Russia,
EKNM,,Morsø Airport,Tødsø,Small airport,Morsø,Denmark
LFAX,,Mortagne Au Perche Airport,Small airport,Mortagne,France,
ESGF,,Morup Airport,Small airport,Falkenberg,Sweden,
EDGM,,Mosbach-Lohrbach Airport,Small airport,Mosbach,Germany,
EDEM,,Mosenberg Airport,Small airport,Homburg,Germany,
LKMO,,Most Airport,Small airport,Most,Czechia,
LSTO,,Motiers Airport,Small airport,,Switzerland,
LFHY,,Moulins-Montbeugny Airport,Small airport,Moulins/Montbeugny,France,
EIMY,,Moyne Aerodrome,Small airport,Thurles,Ireland,
LEMU,,Muchamiel Airport,Small airport,Muchamiel,Spain,
EPKM,,Muchowiec Airport,Small airport,,Poland,
LSPU,,Muenster Aero Airport,Small airport,,Switzerland,
EDMY,,Mühldorf Airport,Small airport,Mühldorf am Inn,Germany,
EDEQ,,Mühlhausen Airport,Small airport,Mühlhausen,Germany,
BIMK,,Múlakot Airport,Small airport,Múlakot,Iceland,
LFGB,,Mulhouse-Habsheim Airport,Small airport,Mulhouse/Habsheim,France,
ESKO,,Munkfors Airport,Small airport,Munkfors,Sweden,
EDLT,,Münster-Telgte Airport,Small airport,Münster,Germany,
LFBR,,Muret-Lherm Airport,Small airport,Muret/Lherm,France,
